Datetime,Open,High,Low,Close,Volume
2025-07-24 21:00:00+00:00,3369.45,3373.495,3325.115,3337.07,327004
2025-07-27 21:00:00+00:00,3329.475,3345.52,3301.765,3314.45,356384
2025-07-28 21:00:00+00:00,3313.84,3334.27,3308.16,3326.67,337900
2025-07-29 21:00:00+00:00,3327.68,3334.09,3268.12,3275.31,421634
2025-07-30 21:00:00+00:00,3277.29,3314.985,3276.285,3290.12,386902
2025-07-31 21:00:00+00:00,3291.675,3363.6,3281.745,3362.895,390786
2025-08-03 21:00:00+00:00,3364.795,3385.535,3345.005,3373.635,282187
2025-08-04 21:00:00+00:00,3376.195,3390.6,3349.89,3380.96,271323
2025-08-05 21:00:00+00:00,3381.475,3385.365,3358.255,3369.27,283438
2025-08-06 21:00:00+00:00,3372.44,3401.885,3365.305,3396.48,656244
2025-08-07 21:00:00+00:00,3400.325,3409.43,3376.575,3397.73,1314317
2025-08-10 21:00:00+00:00,3399.75,3401.395,3341.155,3342.67,588390
2025-08-11 21:00:00+00:00,3344.04,3359.34,3331.17,3348.345,411910
2025-08-12 21:00:00+00:00,3350.165,3370.825,3342.635,3355.695,318958
2025-08-13 21:00:00+00:00,3357.46,3374.805,3329.85,3335.585,364937
2025-08-14 21:00:00+00:00,3336.795,3348.915,3332.34,3335.7,227974
2025-08-17 21:00:00+00:00,3335.23,3358.49,3323.685,3332.895,275137
2025-08-18 21:00:00+00:00,3333.695,3345.465,3315.005,3315.7,208022
2025-08-19 21:00:00+00:00,3316.49,3350.275,3311.56,3348.485,246765
2025-08-20 21:00:00+00:00,3351.2,3352.3,3325.28,3338.71,247187
2025-08-21 21:00:00+00:00,3340.14,3378.835,3321.455,3371.23,304259
2025-08-24 21:00:00+00:00,3368.725,3376.375,3359.78,3365.72,152372
2025-08-25 21:00:00+00:00,3366.605,3393.745,3351.33,3393.745,356629
2025-08-26 21:00:00+00:00,3390.755,3398.79,3373.75,3397.72,298591
2025-08-27 21:00:00+00:00,3398.405,3423.18,3384.62,3417.06,383926
2025-08-28 21:00:00+00:00,3417.035,3453.97,3404.315,3447.435,486331
2025-08-31 21:00:00+00:00,3445.43,3489.845,3437.025,3476.365,390864
2025-09-01 21:00:00+00:00,3475.91,3540.06,3470.05,3533.545,707059
2025-09-02 21:00:00+00:00,3532.72,3578.66,3526.54,3559.26,608469
2025-09-03 21:00:00+00:00,3560.11,3564.155,3511.755,3545.895,548948
2025-09-04 21:00:00+00:00,3545.4,3600.205,3540.015,3586.545,717777
2025-09-07 21:00:00+00:00,3591.61,3646.545,3579.72,3635.85,605523
2025-09-08 21:00:00+00:00,3636.15,3674.695,3626.03,3626.315,653885
2025-09-09 21:00:00+00:00,3627.45,3657.61,3620.135,3640.585,493412
2025-09-10 21:00:00+00:00,3644.465,3649.345,3612.835,3634.12,485142
2025-09-11 21:00:00+00:00,3635.9,3656.7,3630.625,3643.085,411072
2025-09-14 21:00:00+00:00,3644.565,3685.695,3626.46,3678.79,490743
2025-09-15 21:00:00+00:00,3680.135,3703.24,3674.705,3689.855,476957
2025-09-16 21:00:00+00:00,3691.345,3707.555,3646.125,3659.975,619728
2025-09-17 21:00:00+00:00,3659.625,3673.205,3627.96,3644.18,569767
2025-09-18 21:00:00+00:00,3642.92,3685.74,3632.38,3684.975,490301
2025-09-21 21:00:00+00:00,3687.77,3748.86,3683.545,3746.355,504774
2025-09-22 21:00:00+00:00,3747.125,3791.255,3736.66,3764.205,570284
2025-09-23 21:00:00+00:00,3765.31,3779.34,3717.52,3736.165,388325
2025-09-24 21:00:00+00:00,3739.61,3761.69,3722.22,3749.44,466417
2025-09-25 21:00:00+00:00,3747.235,3783.885,3734.44,3759.855,407797
2025-09-28 21:00:00+00:00,3764.745,3834.3,3763.45,3833.88,555517
2025-09-29 21:00:00+00:00,3832.57,3871.89,3793.175,3858.45,538248
2025-09-30 21:00:00+00:00,3860.08,3895.5,3853.38,3865.53,508780
2025-10-01 21:00:00+00:00,3864.41,3897.13,3819.425,3856.56,537720
2025-10-02 21:00:00+00:00,3857.14,3891.76,3838.07,3886.455,486566
2025-10-05 21:00:00+00:00,3891.335,3970.2,3884.115,3960.69,631353
2025-10-06 21:00:00+00:00,3960.62,3991.135,3941.055,3984.33,643647
2025-10-07 21:00:00+00:00,3986.275,4059.35,3984.32,4041.9,613598
2025-10-08 21:00:00+00:00,4036.775,4058.11,3944.435,3976.24,931950
2025-10-09 21:00:00+00:00,3977.265,4023.0,3947.02,4016.68,957116
2025-10-12 21:00:00+00:00,4017.625,4117.42,3998.15,4110.335,727285
2025-10-13 21:00:00+00:00,4112.47,4179.935,4090.145,4142.625,920971
2025-10-14 21:00:00+00:00,4140.755,4218.405,4140.735,4207.74,689217
2025-10-15 21:00:00+00:00,4212.565,4330.9,4199.965,4326.065,780686
2025-10-16 21:00:00+00:00,4338.03,4380.99,4185.91,4254.21,1434888
2025-10-19 21:00:00+00:00,4267.075,4381.44,4219.115,4355.795,986412
2025-10-20 21:00:00+00:00,4366.33,4375.625,4080.58,4125.27,1157730
2025-10-21 21:00:00+00:00,4124.28,4161.535,4004.28,4099.4,1248986
2025-10-22 21:00:00+00:00,4110.085,4154.79,4065.9,4126.025,863600
2025-10-23 21:00:00+00:00,4125.85,4144.535,4043.515,4114.095,752918
2025-10-26 21:00:00+00:00,4085.7,4109.0,3971.445,3981.985,1001393
2025-10-27 21:00:00+00:00,3990.015,4019.805,3886.465,3953.0,840244
2025-10-28 21:00:00+00:00,3955.945,4030.34,3907.925,3930.595,968619
2025-10-29 21:00:00+00:00,3921.61,4027.235,3915.52,4024.525,870783
2025-10-30 21:00:00+00:00,4021.47,4046.595,3972.285,4002.81,856821
2025-11-02 22:00:00+00:00,3995.47,4030.825,3962.275,4001.605,714997
2025-11-03 22:00:00+00:00,4005.115,4005.27,3928.685,3932.1,649248
2025-11-04 22:00:00+00:00,3937.93,3990.565,3929.35,3980.115,448853
2025-11-05 22:00:00+00:00,3968.78,4019.645,3964.455,3977.14,633631
2025-11-06 22:00:00+00:00,3979.465,4027.595,3978.435,4001.275,527731
2025-11-09 22:00:00+00:00,4005.675,4116.69,4004.355,4115.41,585148
2025-11-10 22:00:00+00:00,4116.835,4149.1,4097.245,4126.505,420482
2025-11-11 22:00:00+00:00,4130.9,4211.795,4098.915,4195.21,748315
2025-11-12 22:00:00+00:00,4202.635,4245.195,4145.19,4171.745,943019
2025-11-13 22:00:00+00:00,4177.285,4211.435,4032.23,4085.805,778309
2025-11-16 22:00:00+00:00,4078.275,4106.705,4007.055,4045.655,644909
2025-11-17 22:00:00+00:00,4050.79,4082.58,3997.985,4067.425,643277
2025-11-18 22:00:00+00:00,4067.645,4132.985,4055.475,4077.85,631119
2025-11-19 22:00:00+00:00,4088.255,4110.37,4038.9,4077.535,944467
2025-11-20 22:00:00+00:00,4073.08,4101.07,4022.26,4065.01,988459
2025-11-23 22:00:00+00:00,4067.61,4139.89,4040.02,4133.975,656023
2025-11-24 22:00:00+00:00,4135.485,4159.38,4109.71,4130.55,811715
2025-11-25 22:00:00+00:00,4134.495,4173.5,4129.99,4163.575,656155
2025-11-26 22:00:00+00:00,4165.255,4168.75,4142.73,4158.8,326196
2025-11-27 22:00:00+00:00,4159.355,4226.915,4153.74,4215.82,344750
2025-11-30 22:00:00+00:00,4226.31,4264.7,4205.785,4232.29,1025159
2025-12-01 22:00:00+00:00,4231.77,4236.15,4163.805,4205.72,607504
2025-12-02 22:00:00+00:00,4202.48,4241.565,4194.645,4203.115,715542
2025-12-03 22:00:00+00:00,4206.465,4219.62,4174.81,4208.74,694734
2025-12-04 22:00:00+00:00,4209.36,4259.34,4192.055,4198.685,578935
2025-12-07 22:00:00+00:00,4198.685,4219.175,4176.205,4190.66,629093
2025-12-08 22:00:00+00:00,4191.48,4221.625,4169.985,4207.915,789877
2025-12-09 22:00:00+00:00,4209.445,4238.785,4182.08,4228.775,776913
2025-12-10 22:00:00+00:00,4228.245,4285.89,4204.27,4279.255,662969
2025-12-11 22:00:00+00:00,4282.93,4353.555,4257.275,4299.435,925472
2025-12-14 22:00:00+00:00,4302.985,4350.285,4285.515,4304.91,768024
2025-12-15 22:00:00+00:00,4307.67,4335.185,4271.575,4302.225,716081
2025-12-16 22:00:00+00:00,4303.6,4349.28,4302.405,4337.83,718088
2025-12-17 22:00:00+00:00,4338.89,4374.655,4308.67,4332.59,929583
2025-12-18 22:00:00+00:00,4335.855,4356.625,4309.095,4338.765,679517
2025-12-21 22:00:00+00:00,4340.905,4449.385,4339.9,4443.74,664100
2025-12-22 22:00:00+00:00,4449.18,4499.82,4430.515,4484.55,974236
2025-12-23 22:00:00+00:00,4488.59,4526.15,4448.26,4479.415,1016070
2025-12-25 22:00:00+00:00,4502.625,4550.15,4484.195,4533.21,1329248
2025-12-28 22:00:00+00:00,4542.75,4548.35,4302.11,4332.56,1404336
2025-12-29 22:00:00+00:00,4341.72,4404.375,4323.42,4339.405,1347853
2025-12-30 22:00:00+00:00,4341.855,4373.59,4274.025,4322.61,1254951
2026-01-01 22:00:00+00:00,4326.405,4402.295,4309.915,4332.065,905595
2026-01-04 22:00:00+00:00,4356.505,4455.77,4349.355,4449.17,1055397
2026-01-05 22:00:00+00:00,4454.8,4497.31,4427.635,4494.635,981375
2026-01-06 22:00:00+00:00,4498.54,4500.56,4423.385,4456.65,971791
2026-01-07 22:00:00+00:00,4461.955,4479.71,4407.835,4477.565,1196182
2026-01-08 22:00:00+00:00,4476.635,4517.25,4452.92,4509.66,895609
2026-01-11 22:00:00+00:00,4521.495,4630.19,4521.19,4597.65,1181137
2026-01-12 22:00:00+00:00,4597.62,4634.89,4569.47,4586.005,1074740
2026-01-13 22:00:00+00:00,4591.935,4642.97,4591.495,4626.575,1075410
2026-01-14 22:00:00+00:00,4624.17,4625.015,4581.065,4616.04,1127914
2026-01-15 22:00:00+00:00,4619.075,4620.975,4536.49,4596.32,916335
2026-01-18 22:00:00+00:00,4649.545,4690.94,4646.135,4670.295,602679
2026-01-19 22:00:00+00:00,4668.575,4766.4,4659.395,4763.37,836543
2026-01-20 22:00:00+00:00,4762.815,4888.545,4755.075,4831.38,1215796
2026-01-21 22:00:00+00:00,4816.795,4940.885,4772.27,4936.055,916176
2026-01-22 22:00:00+00:00,4952.295,4990.12,4899.795,4987.545,885057
2026-01-25 22:00:00+00:00,5015.245,5111.51,4990.215,5008.875,1518785
2026-01-26 22:00:00+00:00,5035.795,5190.51,5013.875,5180.625,1256445
2026-01-27 22:00:00+00:00,5181.64,5419.645,5157.21,5418.505,1603725
2026-01-28 22:00:00+00:00,5446.595,5602.225,5097.215,5370.31,2132772
2026-01-29 22:00:00+00:00,5419.64,5451.16,4679.51,4895.44,2680795
2026-02-01 22:00:00+00:00,4833.89,4884.56,4402.38,4661.04,2546554
2026-02-02 22:00:00+00:00,4704.1,4993.835,4695.53,4946.805,1755747
2026-02-03 22:00:00+00:00,4959.765,5091.93,4848.405,4964.455,1370236
2026-02-04 22:00:00+00:00,4995.96,5024.03,4759.48,4780.675,1834787
2026-02-05 22:00:00+00:00,4778.27,4971.34,4655.23,4964.62,1335238
2026-02-08 22:00:00+00:00,4989.93,5086.68,4965.42,5057.775,977881
2026-02-09 22:00:00+00:00,5057.535,5078.745,4987.385,5025.12,931050
2026-02-10 22:00:00+00:00,5033.585,5119.345,5019.715,5084.28,895337
2026-02-11 22:00:00+00:00,5095.495,5095.915,4878.5,4921.94,1005720
2026-02-12 22:00:00+00:00,4888.315,5046.48,4888.315,5042.74,893960
2026-02-15 22:00:00+00:00,5017.145,5032.565,4964.865,4992.005,396372
2026-02-16 22:00:00+00:00,4997.26,5001.24,4842.6,4877.96,980233
2026-02-17 22:00:00+00:00,4871.135,5010.915,4854.24,4977.26,655217
2026-02-18 22:00:00+00:00,4973.795,5022.385,4960.645,4996.49,615096
2026-02-19 22:00:00+00:00,5000.805,5108.72,4981.67,5107.535,790799
2026-02-22 22:00:00+00:00,5118.71,5237.95,5117.815,5226.87,784289
2026-02-23 22:00:00+00:00,5244.98,5250.005,5093.225,5143.925,846337
2026-02-24 22:00:00+00:00,5135.495,5217.78,5128.285,5163.32,689636
2026-02-25 22:00:00+00:00,5173.57,5205.64,5130.235,5185.205,853668
2026-02-26 22:00:00+00:00,5182.035,5281.155,5166.995,5278.51,812923
2026-03-01 22:00:00+00:00,5368.53,5419.66,5260.285,5321.935,1284395
2026-03-02 22:00:00+00:00,5344.96,5379.975,4996.275,5088.835,1612717
2026-03-03 22:00:00+00:00,5106.935,5206.265,5105.37,5140.945,1222464
2026-03-04 22:00:00+00:00,5152.485,5195.22,5050.905,5081.38,1239057
2026-03-05 22:00:00+00:00,5090.81,5176.63,5063.215,5171.5,1160013
2026-03-08 21:00:00+00:00,5171.95,5171.95,5015.045,5137.915,1393028
2026-03-09 21:00:00+00:00,5128.805,5238.775,5117.355,5192.51,832156
2026-03-10 21:00:00+00:00,5191.79,5223.385,5149.155,5176.48,629053
2026-03-11 21:00:00+00:00,5178.045,5191.79,5055.125,5079.255,802039
2026-03-12 21:00:00+00:00,5083.865,5128.475,5009.745,5020.6,692234
2026-03-15 21:00:00+00:00,5014.955,5038.145,4967.775,5006.565,864526
2026-03-16 21:00:00+00:00,5011.11,5044.9,4973.72,5005.755,664684
2026-03-17 21:00:00+00:00,5001.935,5016.53,4806.845,4818.415,907242
2026-03-18 21:00:00+00:00,4824.645,4867.225,4502.365,4651.2,1777650
2026-03-19 21:00:00+00:00,4659.99,4736.175,4477.54,4497.48,1538078
2026-03-22 21:00:00+00:00,4472.24,4536.415,4099.125,4406.505,2759449
2026-03-23 21:00:00+00:00,4382.825,4484.495,4305.88,4474.265,2120725
