source,source_row_id,entry_time_utc,timeframe,direction,mode,decision,entry_price,stop_loss,take_profit,user_stop_loss,user_take_profit,sl_pct_entry,tp_pct_entry,user_sl_pct_entry,user_tp_pct_entry,rr_algo,rr_user,outcome,outcome_class,realized_r,realized_r_is_estimated,level_price,level_touches,session,sig_momentum,sig_fvg,sig_sweep,htf_up,atr,reason_text,dedup_status,is_duplicate_of
tv_review_may_jun,58,2026-06-09 15:50:00+00:00,10m,short,range,take,4272.46,4369.445,3981.506,4286.754,4212.520,2.2700,6.8100,0.3346,1.4029,3.0,4.19,timeout,timeout,0.0,False,4279.6,2,london_ny,True,True,False,False,17.79,very good entry so price break the 4280.375 level which was the actually previous lower low level then came back to retest which makes that price a good resitant level to respect however the stop loss and take profit are too big in expectations as since we are now respecting a resistant level the short position I would have entered would have been stop loss placed at 4286.754 and take profit placed at 4212.520,unique,
tv_review_may_jun,59,2026-06-09 15:50:00+00:00,10m,short,range,take,4272.46,4369.445,3981.506,,,2.2700,6.8100,,,3.0,,timeout,timeout,0.0,False,4273.525,2,london_ny,False,True,False,False,17.79,same reasoning as trade #58,unique,
tv_review_may_jun,60,2026-06-09 16:10:00+00:00,10m,short,range,take,4254.565,4368.796,3911.871,,,2.6849,8.0547,,,3.0,,timeout,timeout,-0.15,False,4268.628,2,london_ny,False,True,False,False,17.8,same reasoning as trade #58,unique,
tv_review_jan_feb,1,2026-01-02 15:20:00+00:00,10m,short,continuation,,4336.785,4364.516,4253.593,,,0.6394,1.9183,,,3.0,,loss,loss,-1.06,False,4345.0,2,london_ny,False,True,False,False,12.0,,unique,
tv_review_jan_feb,2,2026-01-02 16:10:00+00:00,10m,short,continuation,,4317.5,4351.049,4231.15,,,0.7770,2.0000,,,2.57,,loss,loss,-1.05,False,4331.62,2,london_ny,False,True,False,False,11.68,,unique,
tv_review_jan_feb,3,2026-01-06 03:20:00+00:00,10m,long,continuation,,4463.745,4440.748,4532.736,,,0.5152,1.5456,,,3.0,,timeout,timeout,0.02,False,4460.835,2,asia,True,True,False,True,7.66,,unique,
tv_review_jan_feb,4,2026-01-06 14:30:00+00:00,10m,long,range,,4479.295,4450.358,4566.105,,,0.6460,1.9380,,,3.0,,loss,loss,-1.06,False,4470.515,2,london_ny,False,True,False,True,6.37,,unique,
tv_review_jan_feb,5,2026-01-06 14:40:00+00:00,10m,long,range,,4482.18,4455.998,4560.727,,,0.5841,1.7524,,,3.0,,loss,loss,-1.06,False,4476.168,2,london_ny,False,False,False,True,7.63,,unique,
tv_review_jan_feb,6,2026-01-07 06:00:00+00:00,10m,short,range,,4457.965,4480.158,4391.385,,,0.4978,1.4935,,,3.0,,timeout,timeout,0.86,False,4460.098,2,london_ny,True,False,False,False,5.28,,unique,
tv_review_jan_feb,7,2026-01-07 06:00:00+00:00,10m,short,range,,4457.965,4482.528,4384.275,,,0.5510,1.6530,,,3.0,,timeout,timeout,0.78,False,4462.468,2,london_ny,True,False,False,False,5.28,,unique,
tv_review_jan_feb,8,2026-01-07 13:10:00+00:00,10m,short,continuation,,4434.085,4454.221,4373.677,,,0.4541,1.3624,,,3.0,,loss,loss,-1.06,False,4434.268,4,london_ny,True,False,False,False,7.57,,unique,
tv_review_jan_feb,9,2026-01-07 13:10:00+00:00,10m,short,continuation,,4434.085,4462.403,4349.13,,,0.6386,1.9160,,,3.0,,loss,loss,-1.04,False,4442.45,3,london_ny,True,False,False,False,7.57,,unique,
tv_review_jan_feb,10,2026-01-12 07:00:00+00:00,10m,long,continuation,,4582.15,4561.218,4644.947,,,0.4568,1.3705,,,3.0,,timeout,timeout,0.19,False,4581.838,2,london_ny,False,True,False,True,5.76,,unique,
tv_review_jan_feb,11,2026-01-13 14:50:00+00:00,10m,long,range,,4629.8,4599.095,4721.915,,,0.6632,1.9896,,,3.0,,loss,loss,-1.04,False,4619.929,5,london_ny,True,True,False,True,9.29,,unique,
tv_review_jan_feb,12,2026-01-13 14:50:00+00:00,10m,long,range,,4629.8,4608.066,4695.002,,,0.4694,1.4083,,,3.0,,loss,loss,-1.06,False,4628.9,2,london_ny,True,False,False,True,9.29,,unique,
tv_review_jan_feb,13,2026-01-13 15:10:00+00:00,10m,long,range,,4607.055,4581.213,4684.58,,,0.5609,1.6827,,,3.0,,loss,loss,-1.05,False,4601.945,2,london_ny,True,False,False,True,6.43,,unique,
tv_review_jan_feb,14,2026-01-16 15:30:00+00:00,10m,short,reversal,,4548.375,4590.143,4457.408,,,0.9183,2.0000,,,2.18,,loss,loss,-1.03,False,4569.675,2,london_ny,False,False,False,False,13.64,,unique,
tv_review_jan_feb,15,2026-01-16 16:00:00+00:00,10m,short,range,,4586.78,4616.388,4497.956,,,0.6455,1.9365,,,3.0,,loss,loss,-1.05,False,4595.747,2,london_ny,True,False,False,False,13.64,,unique,
tv_review_jan_feb,16,2026-01-20 00:40:00+00:00,10m,short,range,,4662.82,4685.065,4596.084,,,0.4771,1.4312,,,3.0,,loss,loss,-1.09,False,4664.082,2,asia,True,False,False,False,3.71,,unique,
tv_review_jan_feb,17,2026-01-20 13:30:00+00:00,10m,short,range,,4721.2,4742.723,4656.631,,,0.4559,1.3676,,,3.0,,loss,loss,-1.06,False,4721.478,2,london_ny,False,False,False,False,4.77,,unique,
tv_review_jan_feb,18,2026-01-21 20:30:00+00:00,10m,short,continuation,,4805.51,4836.922,4711.273,,,0.6537,1.9610,,,3.0,,loss,loss,-1.08,False,4815.298,2,ny_close,True,True,False,False,16.62,,unique,
tv_review_jan_feb,19,2026-01-22 15:40:00+00:00,10m,long,continuation,,4863.49,4833.097,4954.67,,,0.6249,1.8748,,,3.0,,win,win,2.95,False,4854.982,2,london_ny,True,True,False,True,10.66,,unique,
tv_review_jan_feb,20,2026-01-30 02:30:00+00:00,10m,short,range,,5211.135,5249.748,5106.912,,,0.7410,2.0000,,,2.7,,win,win,2.66,False,5226.298,2,asia,True,False,False,False,43.44,,unique,
tv_review_jan_feb,21,2026-01-30 09:10:00+00:00,10m,short,continuation,,5068.755,5114.364,4967.38,,,0.8998,2.0000,,,2.22,,win,win,2.2,False,5091.555,2,london_ny,True,True,False,False,41.35,,unique,
tv_review_jan_feb,22,2026-01-30 09:10:00+00:00,10m,short,continuation,,5068.755,5104.329,4967.38,,,0.7018,2.0000,,,2.85,,win,win,2.82,False,5081.52,2,london_ny,True,False,False,False,41.35,,unique,
tv_review_jan_feb,23,2026-01-30 09:30:00+00:00,10m,short,continuation,,5031.005,5073.657,4930.385,,,0.8478,2.0000,,,2.36,,loss,loss,-1.03,False,5051.018,4,london_ny,True,True,False,False,43.43,,unique,
tv_review_jan_feb,24,2026-01-30 17:40:00+00:00,10m,short,continuation,,4857.51,4922.206,4760.36,,,1.3319,2.0000,,,1.5,,win,win,1.48,False,4900.348,2,london_ny,False,False,False,False,39.21,,unique,
tv_review_jan_feb,25,2026-01-30 18:20:00+00:00,10m,short,continuation,,4742.65,4794.782,4647.797,,,1.0992,2.0000,,,1.82,,loss,loss,-1.02,False,4773.44,2,london_ny,False,False,False,False,51.23,,unique,
tv_review_jan_feb,26,2026-02-02 03:50:00+00:00,10m,short,range,,4646.855,4680.473,4553.918,,,0.7235,2.0000,,,2.76,,loss,loss,-1.06,False,4659.562,2,asia,False,False,False,False,45.58,,unique,
tv_review_jan_feb,27,2026-02-02 05:50:00+00:00,10m,short,range,,4549.25,4599.508,4458.265,,,1.1048,2.0000,,,1.81,,win,win,1.78,False,4579.037,3,asia,True,True,False,False,48.36,,unique,
tv_review_jan_feb,28,2026-02-02 05:50:00+00:00,10m,short,range,,4549.25,4601.347,4458.265,,,1.1452,2.0000,,,1.75,,win,win,1.72,False,4580.875,2,asia,True,True,False,False,48.36,,unique,
tv_review_jan_feb,29,2026-02-02 06:40:00+00:00,10m,short,range,,4439.82,4473.422,4351.024,,,0.7568,2.0000,,,2.64,,loss,loss,-1.04,False,4453.442,2,london_ny,True,True,False,False,54.36,,unique,
tv_review_jan_feb,30,2026-02-02 06:40:00+00:00,10m,short,range,,4439.82,4498.292,4351.024,,,1.3170,2.0000,,,1.52,,loss,loss,-1.02,False,4478.312,2,london_ny,True,True,False,False,54.36,,unique,
tv_review_jan_feb,31,2026-02-02 06:40:00+00:00,10m,short,range,,4439.82,4467.064,4358.087,,,0.6136,1.8409,,,3.0,,loss,loss,-1.04,False,4447.085,2,london_ny,True,True,False,False,54.36,,unique,
tv_review_jan_feb,32,2026-02-02 06:40:00+00:00,10m,short,range,,4439.82,4480.304,4351.024,,,0.9118,2.0000,,,2.19,,loss,loss,-1.03,False,4460.325,4,london_ny,True,True,False,False,54.36,,unique,
tv_review_jan_feb,33,2026-02-02 07:20:00+00:00,10m,short,continuation,,4560.27,4626.009,4469.065,,,1.4416,2.0000,,,1.39,,loss,loss,-1.02,False,4605.488,2,london_ny,True,True,False,False,48.36,,unique,
tv_review_jan_feb,34,2026-02-02 11:00:00+00:00,10m,long,continuation,,4723.995,4694.062,4813.794,,,0.6336,1.9009,,,3.0,,loss,loss,-1.04,False,4715.32,2,london_ny,False,True,False,True,38.97,,unique,
tv_review_jan_feb,35,2026-02-02 16:40:00+00:00,10m,short,continuation,,4657.32,4678.565,4593.584,,,0.4562,1.3685,,,3.0,,loss,loss,-1.06,False,4657.608,2,london_ny,True,False,False,False,48.87,,unique,
tv_review_jan_feb,36,2026-02-02 16:40:00+00:00,10m,short,continuation,,4657.32,4686.368,4570.176,,,0.6237,1.8711,,,3.0,,loss,loss,-1.04,False,4665.41,2,london_ny,True,False,False,False,48.87,,unique,
tv_review_jan_feb,37,2026-02-03 00:20:00+00:00,10m,long,range,,4820.34,4775.911,4916.747,,,0.9217,2.0000,,,2.17,,loss,loss,-1.05,False,4797.603,2,asia,False,True,False,True,29.29,,unique,
tv_review_jan_feb,38,2026-02-03 00:30:00+00:00,10m,long,range,,4821.16,4789.375,4916.516,,,0.6593,1.9779,,,3.0,,loss,loss,-1.06,False,4811.07,2,asia,False,False,False,True,29.72,,unique,
tv_review_jan_feb,39,2026-02-03 01:20:00+00:00,10m,long,continuation,,4853.82,4808.345,4950.896,,,0.9369,2.0000,,,2.13,,loss,loss,-1.04,False,4830.188,2,asia,False,False,False,True,35.46,,unique,
tv_review_jan_feb,40,2026-02-03 06:20:00+00:00,10m,long,range,,4871.605,4821.373,4969.037,,,1.0311,2.0000,,,1.94,,win,win,1.92,False,4843.295,2,london_ny,True,False,False,True,17.64,,unique,
tv_review_jan_feb,41,2026-02-04 15:30:00+00:00,10m,short,range,,4912.61,4986.612,4814.358,,,1.5064,2.0000,,,1.33,,loss,loss,-1.02,False,4964.505,2,london_ny,False,False,False,False,27.48,,unique,
tv_review_jan_feb,42,2026-02-04 16:50:00+00:00,10m,short,range,,4904.53,4932.69,4820.049,,,0.5742,1.7225,,,3.0,,loss,loss,-1.04,False,4910.62,2,london_ny,True,False,False,False,42.04,,unique,
tv_review_jan_feb,43,2026-02-05 02:50:00+00:00,10m,short,continuation,,4812.23,4892.878,4715.985,,,1.6759,2.0000,,,1.19,,loss,loss,-1.02,False,4871.222,2,asia,True,False,False,False,32.15,,unique,
tv_review_jan_feb,44,2026-02-05 03:00:00+00:00,10m,short,continuation,,4847.165,4871.827,4773.178,,,0.5088,1.5264,,,3.0,,loss,loss,-1.08,False,4850.015,2,asia,True,True,False,False,35.02,,unique,
tv_review_jan_feb,45,2026-02-06 14:40:00+00:00,10m,long,continuation,,4939.185,4911.116,5023.391,,,0.5683,1.7049,,,3.0,,win,win,2.94,False,4933.343,2,london_ny,False,False,False,True,20.48,,unique,
tv_review_jan_feb,46,2026-02-06 15:00:00+00:00,10m,long,continuation,,4957.08,4917.641,5056.222,,,0.7956,2.0000,,,2.51,,win,win,2.48,False,4939.948,4,london_ny,False,False,False,True,20.35,,unique,
tv_review_jan_feb,47,2026-02-08 23:30:00+00:00,10m,long,reversal,,5036.695,4999.627,5137.429,,,0.7360,2.0000,,,2.72,,loss,loss,-1.05,False,5022.292,2,asia,False,False,False,True,14.04,,unique,
tv_review_jan_feb,48,2026-02-09 10:30:00+00:00,10m,short,range,,4990.505,5019.86,4902.441,,,0.5882,1.7646,,,3.0,,loss,loss,-1.04,False,4997.402,2,london_ny,False,False,False,False,12.69,,unique,
tv_review_jan_feb,49,2026-02-11 02:40:00+00:00,10m,long,continuation,,5053.04,5026.033,5134.061,,,0.5345,1.6034,,,3.0,,loss,loss,-1.06,False,5048.772,3,asia,False,False,False,True,9.25,,unique,
tv_review_jan_feb,50,2026-02-11 10:50:00+00:00,10m,long,range,,5093.245,5068.145,5168.544,,,0.4928,1.4784,,,3.0,,loss,loss,-1.05,False,5091.065,3,london_ny,True,False,False,True,8.31,,unique,
tv_review_jan_feb,51,2026-02-11 11:00:00+00:00,10m,long,range,,5094.135,5063.516,5185.991,,,0.6011,1.8032,,,3.0,,loss,loss,-1.04,False,5086.44,3,london_ny,True,False,False,True,8.31,,unique,
tv_review_jan_feb,52,2026-02-11 11:00:00+00:00,10m,long,range,,5094.135,5057.574,5196.018,,,0.7177,2.0000,,,2.79,,loss,loss,-1.03,False,5080.498,4,london_ny,True,False,False,True,8.31,,unique,
tv_review_jan_feb,53,2026-02-12 12:50:00+00:00,10m,short,range,,5052.85,5079.243,4973.672,,,0.5223,1.5670,,,3.0,,loss,loss,-1.05,False,5056.505,2,london_ny,False,False,False,False,6.07,,unique,
tv_review_jan_feb,54,2026-02-12 16:40:00+00:00,10m,short,continuation,,4935.995,4958.462,4868.594,,,0.4552,1.3655,,,3.0,,loss,loss,-1.05,False,4936.25,2,london_ny,True,True,False,False,25.19,,unique,
tv_review_jan_feb,55,2026-02-12 17:20:00+00:00,10m,short,continuation,,4965.875,5009.271,4866.558,,,0.8739,2.0000,,,2.29,,loss,loss,-1.03,False,4986.925,2,london_ny,True,False,False,False,21.86,,unique,
tv_review_jan_feb,56,2026-02-12 17:20:00+00:00,10m,short,continuation,,4965.875,5019.384,4866.558,,,1.0775,2.0000,,,1.86,,loss,loss,-1.02,False,4997.038,2,london_ny,True,False,False,False,21.86,,unique,
tv_review_jan_feb,57,2026-02-12 18:00:00+00:00,10m,short,continuation,,4925.195,4948.298,4855.885,,,0.4691,1.4073,,,3.0,,loss,loss,-1.05,False,4926.135,2,london_ny,True,True,False,False,25.19,,unique,
tv_review_jan_feb,58,2026-02-13 14:20:00+00:00,10m,long,continuation,,5002.69,4976.108,5082.436,,,0.5314,1.5941,,,3.0,,loss,loss,-1.05,False,4998.62,2,london_ny,False,False,False,True,14.02,,unique,
tv_review_jan_feb,59,2026-02-13 14:40:00+00:00,10m,long,continuation,,4998.38,4969.286,5085.663,,,0.5821,1.7462,,,3.0,,loss,loss,-1.05,False,4991.778,3,london_ny,True,False,False,True,14.02,,unique,
tv_review_jan_feb,60,2026-02-16 13:10:00+00:00,10m,short,continuation,,4999.09,5022.306,4929.442,,,0.4644,1.3932,,,3.0,,win,win,2.93,False,4999.81,3,london_ny,True,True,False,False,5.6,,unique,
tv_review_jan_feb,61,2026-02-16 16:20:00+00:00,10m,short,continuation,,4986.305,5011.741,4909.997,,,0.5101,1.5304,,,3.0,,win,win,2.94,False,4989.302,2,london_ny,False,False,False,False,6.26,,unique,
tv_review_jan_feb,62,2026-02-17 00:50:00+00:00,10m,short,range,,4936.07,4995.51,4837.349,,,1.2042,2.0000,,,1.66,,timeout,timeout,0.74,False,4973.298,2,asia,True,False,False,False,7.76,,unique,
tv_review_jan_feb,63,2026-02-17 01:20:00+00:00,10m,short,range,,4956.81,4980.333,4886.241,,,0.4746,1.4237,,,3.0,,win,win,2.91,False,4958.028,2,asia,True,False,False,False,10.33,,unique,
tv_review_jan_feb,64,2026-02-17 01:20:00+00:00,10m,short,range,,4956.81,4985.831,4869.748,,,0.5855,1.7564,,,3.0,,win,win,2.93,False,4963.525,3,asia,True,False,False,False,10.33,,unique,
tv_review_jan_feb,65,2026-02-17 01:40:00+00:00,10m,short,range,,4960.02,4991.318,4866.127,,,0.6310,1.8930,,,3.0,,win,win,2.94,False,4968.997,2,asia,True,False,False,False,10.33,,unique,
tv_review_jan_feb,66,2026-02-17 05:20:00+00:00,10m,short,range,,4900.79,4926.491,4823.687,,,0.5244,1.5733,,,3.0,,loss,loss,-1.06,False,4904.438,2,asia,False,False,False,False,11.27,,unique,
tv_review_jan_feb,67,2026-02-19 05:50:00+00:00,10m,long,range,,4997.28,4973.39,5068.951,,,0.4781,1.4342,,,3.0,,loss,loss,-1.07,False,4995.878,2,asia,False,True,False,True,5.87,,unique,
tv_review_jan_feb,68,2026-02-19 06:50:00+00:00,10m,long,range,,5018.41,4989.54,5105.021,,,0.5753,1.7259,,,3.0,,loss,loss,-1.04,False,5012.122,2,london_ny,True,True,False,True,5.52,,unique,
tv_review_jan_feb,69,2026-02-19 07:00:00+00:00,10m,long,range,,5020.95,4994.411,5100.568,,,0.5286,1.5857,,,3.0,,loss,loss,-1.05,False,5017.005,2,london_ny,False,True,False,True,5.54,,unique,
tv_review_jan_feb,70,2026-02-19 07:50:00+00:00,10m,long,continuation,,5010.305,4985.935,5083.414,,,0.4864,1.4592,,,3.0,,loss,loss,-1.05,False,5008.482,3,london_ny,True,True,False,True,5.52,,unique,
tv_review_jan_feb,71,2026-02-20 06:40:00+00:00,10m,long,continuation,,5029.77,5001.059,5115.904,,,0.5708,1.7125,,,3.0,,loss,loss,-1.04,False,5023.692,2,london_ny,True,False,False,True,6.2,,unique,
tv_review_jan_feb,72,2026-02-20 07:00:00+00:00,10m,long,continuation,,5025.55,4999.373,5104.082,,,0.5209,1.5627,,,3.0,,loss,loss,-1.05,False,5021.988,2,london_ny,True,False,False,True,6.2,,unique,
tv_review_jan_feb,73,2026-02-20 09:10:00+00:00,10m,long,continuation,,5038.885,5008.23,5130.85,,,0.6084,1.8251,,,3.0,,loss,loss,-1.04,False,5030.905,3,london_ny,True,True,False,True,8.45,,unique,
tv_review_jan_feb,74,2026-02-23 07:00:00+00:00,10m,short,continuation,,5150.865,5174.469,5080.053,,,0.4583,1.3748,,,3.0,,loss,loss,-1.05,False,5151.29,3,london_ny,True,False,False,False,5.76,,unique,
tv_review_jan_feb,75,2026-02-23 14:50:00+00:00,10m,long,range,,5192.825,5165.11,5275.971,,,0.5337,1.6012,,,3.0,,loss,loss,-1.06,False,5188.478,2,london_ny,True,True,False,True,9.64,,unique,
tv_review_jan_feb,76,2026-02-23 15:00:00+00:00,10m,long,range,,5197.125,5153.675,5301.068,,,0.8360,2.0000,,,2.39,,loss,loss,-1.04,False,5177.062,2,london_ny,True,False,False,True,8.93,,unique,
tv_review_jan_feb,77,2026-02-23 16:00:00+00:00,10m,long,range,,5196.94,5148.501,5300.879,,,0.9321,2.0000,,,2.15,,loss,loss,-1.03,False,5171.888,2,london_ny,True,True,False,True,8.93,,unique,
tv_review_jan_feb,78,2026-02-24 12:20:00+00:00,10m,short,continuation,,5161.79,5187.292,5085.285,,,0.4941,1.4821,,,3.0,,loss,loss,-1.06,False,5164.064,4,london_ny,True,False,False,False,6.97,,unique,
tv_review_jan_feb,79,2026-02-24 12:40:00+00:00,10m,short,continuation,,5154.64,5178.868,5081.955,,,0.4700,1.4101,,,3.0,,loss,loss,-1.07,False,5155.672,2,london_ny,True,False,False,False,6.97,,unique,
tv_review_jan_feb,80,2026-02-24 13:40:00+00:00,10m,short,continuation,,5126.74,5166.805,5024.205,,,0.7815,2.0000,,,2.56,,loss,loss,-1.03,False,5143.735,5,london_ny,True,False,False,False,9.79,,unique,
tv_review_jan_feb,81,2026-02-24 13:40:00+00:00,10m,short,continuation,,5126.74,5169.114,5024.205,,,0.8265,2.0000,,,2.42,,loss,loss,-1.03,False,5146.044,4,london_ny,True,False,False,False,9.79,,unique,
tv_review_jan_feb,82,2026-02-25 02:10:00+00:00,10m,long,range,,5190.41,5161.658,5276.666,,,0.5539,1.6618,,,3.0,,loss,loss,-1.06,False,5185.015,2,asia,False,True,False,True,12.5,,unique,
tv_review_jan_feb,83,2026-02-25 20:20:00+00:00,10m,short,range,,5186.27,5214.823,5100.61,,,0.5505,1.6517,,,3.0,,timeout,timeout,-0.09,False,5191.485,2,ny_close,True,False,False,False,7.35,,unique,
tv_review_jan_feb,84,2026-02-25 23:30:00+00:00,10m,short,range,,5170.185,5195.273,5094.92,,,0.4852,1.4558,,,3.0,,loss,loss,-1.08,False,5172.008,2,asia,True,False,False,False,12.47,,unique,
tv_review_jan_feb,85,2026-02-27 00:50:00+00:00,10m,short,range,,5175.1,5201.455,5096.034,,,0.5093,1.5278,,,3.0,,loss,loss,-1.06,False,5178.168,2,asia,False,False,False,False,7.2,,unique,
tv_review_jan_feb,86,2026-02-27 13:10:00+00:00,10m,long,continuation,,5218.52,5184.562,5320.395,,,0.6507,1.9522,,,3.0,,win,win,2.95,False,5208.045,2,london_ny,True,False,False,True,6.23,,unique,
tv_review_jan_feb,87,2026-02-27 13:30:00+00:00,10m,long,continuation,,5218.865,5195.013,5290.422,,,0.4570,1.3711,,,3.0,,win,win,2.93,False,5218.497,2,london_ny,True,True,False,True,8.26,,unique,
